Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,27/10/2023,587.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,27/10/2023,1001.1,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,27/10/2023,1005.61,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,27/10/2023,67.6,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,27/10/2023,11.65,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,27/10/2023,17.03,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,27/10/2023,14.67,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,27/10/2023,15.11,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,27/10/2023,11.9,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,27/10/2023,16.3,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,28/10/2023,27.5,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,28/10/2023,28.6,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,28/10/2023,192.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,28/10/2023,180.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,28/10/2023,1.12,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,28/10/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,28/10/2023,0.0,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,28/10/2023,91.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,28/10/2023,68.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,28/10/2023,81.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,28/10/2023,1.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,28/10/2023,0.0,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,28/10/2023,113.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,28/10/2023,994.49,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,28/10/2023,998.94,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,28/10/2023,65.1,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,28/10/2023,12.82,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,28/10/2023,18.15,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,28/10/2023,15.39,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,28/10/2023,16.06,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,28/10/2023,14.57,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,28/10/2023,17.8,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,29/10/2023,2.6,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,29/10/2023,4.4,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,29/10/2023,237.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,29/10/2023,180.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,29/10/2023,1.84,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,29/10/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,29/10/2023,1.1001,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,29/10/2023,86.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,29/10/2023,62.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,29/10/2023,75.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,29/10/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,29/10/2023,10.7,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,29/10/2023,489.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,29/10/2023,995.18,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,29/10/2023,999.67,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,29/10/2023,56.9,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,29/10/2023,9.85,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,29/10/2023,16.01,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,29/10/2023,13.71,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,29/10/2023,14.22,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,29/10/2023,11.18,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,29/10/2023,15.3,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,30/10/2023,21.9,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,30/10/2023,23.5,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,30/10/2023,238.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,30/10/2023,225.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,30/10/2023,1.57,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,30/10/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,30/10/2023,2.817,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,30/10/2023,89.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,30/10/2023,66.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,30/10/2023,81.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,30/10/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,30/10/2023,27.5,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,30/10/2023,533.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,30/10/2023,1000.6,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,30/10/2023,1005.12,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,30/10/2023,64.0,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,30/10/2023,10.4,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,30/10/2023,17.13,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,30/10/2023,12.95,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,30/10/2023,13.55,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,30/10/2023,10.83,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,30/10/2023,14.8,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,31/10/2023,14.0,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,31/10/2023,16.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,31/10/2023,191.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,31/10/2023,180.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,31/10/2023,2.02,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,31/10/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,31/10/2023,3.9505,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,31/10/2023,92.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,31/10/2023,64.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,31/10/2023,80.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,31/10/2023,3.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,31/10/2023,38.8,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,31/10/2023,834.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,31/10/2023,1006.23,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,31/10/2023,1010.76,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,31/10/2023,62.0,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,31/10/2023,11.75,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,31/10/2023,18.45,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,31/10/2023,15.03,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,31/10/2023,15.35,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,31/10/2023,12.84,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,31/10/2023,17.6,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,01/11/2023,11.8,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,01/11/2023,13.5,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,01/11/2023,250.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,01/11/2023,225.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,01/11/2023,1.69,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,01/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,01/11/2023,0.2499,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,01/11/2023,94.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,01/11/2023,59.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,01/11/2023,77.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,01/11/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,01/11/2023,2.5,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,01/11/2023,241.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,01/11/2023,1000.97,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,01/11/2023,1005.46,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,01/11/2023,92.8,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,01/11/2023,11.49,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,01/11/2023,18.55,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,01/11/2023,14.95,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,01/11/2023,15.62,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,01/11/2023,13.15,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,01/11/2023,22.1,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,02/11/2023,6.3,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,02/11/2023,9.1,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,02/11/2023,252.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,02/11/2023,225.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,02/11/2023,2.76,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,02/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,02/11/2023,2.7,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,02/11/2023,88.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,02/11/2023,53.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,02/11/2023,67.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,02/11/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,02/11/2023,26.7,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,02/11/2023,567.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,02/11/2023,997.02,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,02/11/2023,1001.54,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,02/11/2023,80.7,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,02/11/2023,7.47,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,02/11/2023,16.84,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,02/11/2023,12.88,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,02/11/2023,13.62,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,02/11/2023,10.24,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,02/11/2023,26.9,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,03/11/2023,14.3,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,03/11/2023,16.1,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,03/11/2023,200.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,03/11/2023,270.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,03/11/2023,1.81,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,03/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,03/11/2023,1.4834,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,03/11/2023,90.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,03/11/2023,53.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,03/11/2023,75.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,03/11/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,03/11/2023,14.7,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,03/11/2023,465.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,03/11/2023,1001.18,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,03/11/2023,1005.69,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,03/11/2023,70.0,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,03/11/2023,9.6,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,03/11/2023,17.28,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,03/11/2023,13.64,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,03/11/2023,14.21,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,03/11/2023,11.27,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,03/11/2023,18.0,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,04/11/2023,17.6,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,04/11/2023,19.9,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,04/11/2023,227.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,04/11/2023,225.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,04/11/2023,2.31,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,04/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,04/11/2023,3.0168,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,04/11/2023,92.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,04/11/2023,59.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,04/11/2023,76.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,04/11/2023,3.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,04/11/2023,30.1,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,04/11/2023,621.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,04/11/2023,988.93,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,04/11/2023,993.38,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,04/11/2023,97.2,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,04/11/2023,11.08,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,04/11/2023,17.56,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,04/11/2023,14.78,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,04/11/2023,15.48,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,04/11/2023,12.71,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,04/11/2023,31.7,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,05/11/2023,24.2,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,05/11/2023,25.8,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,05/11/2023,244.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,05/11/2023,225.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,05/11/2023,1.59,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,05/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,05/11/2023,1.1833,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,05/11/2023,90.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,05/11/2023,63.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,05/11/2023,79.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,05/11/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,05/11/2023,11.9,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,05/11/2023,412.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,05/11/2023,1002.47,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,05/11/2023,1007.01,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,05/11/2023,58.2,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,05/11/2023,9.52,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,05/11/2023,15.22,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,05/11/2023,12.46,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,05/11/2023,13.16,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,05/11/2023,10.16,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,05/11/2023,17.2,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,06/11/2023,6.2,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,06/11/2023,8.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,06/11/2023,241.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,06/11/2023,225.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,06/11/2023,1.76,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,06/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,06/11/2023,2.4336,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,06/11/2023,89.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,06/11/2023,56.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,06/11/2023,73.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,06/11/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,06/11/2023,24.5,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,06/11/2023,567.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,06/11/2023,1013.92,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,06/11/2023,1018.54,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,06/11/2023,54.5,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,06/11/2023,6.91,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,06/11/2023,14.62,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,06/11/2023,11.0,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,06/11/2023,11.64,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,06/11/2023,9.55,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,06/11/2023,11.5,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,07/11/2023,5.1,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,07/11/2023,6.8,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,07/11/2023,267.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,07/11/2023,270.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,07/11/2023,1.74,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,07/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,07/11/2023,3.1003,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,07/11/2023,89.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,07/11/2023,61.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,07/11/2023,76.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,07/11/2023,2.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,07/11/2023,31.4,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,07/11/2023,732.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,07/11/2023,1017.35,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,07/11/2023,1021.97,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,07/11/2023,51.3,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,07/11/2023,8.61,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,07/11/2023,15.08,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,07/11/2023,12.48,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,07/11/2023,12.81,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,07/11/2023,10.74,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,07/11/2023,11.1,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,08/11/2023,7.4,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,08/11/2023,8.3,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,08/11/2023,192.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,08/11/2023,180.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,08/11/2023,0.86,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,08/11/2023,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,08/11/2023,0.0,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,08/11/2023,94.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,08/11/2023,77.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,08/11/2023,86.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,08/11/2023,1.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,08/11/2023,0.0,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,08/11/2023,232.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,08/11/2023,1012.59,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,08/11/2023,1017.17,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,08/11/2023,49.9,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,08/11/2023,11.47,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,08/11/2023,17.16,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,08/11/2023,13.28,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,08/11/2023,13.79,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,08/11/2023,11.92,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,08/11/2023,14.2,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,09/11/2023,4.6,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,09/11/2023,6.1,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,09/11/2023,236.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,09/11/2023,225.0,1
