Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,13/11/2024,70.7,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,13/11/2024,4.17,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,13/11/2024,10.82,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,13/11/2024,9.11,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,13/11/2024,7.25,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,13/11/2024,7.02,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,13/11/2024,5.15,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,13/11/2024,25.1,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,14/11/2024,-1.5,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,14/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,14/11/2024,55.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,14/11/2024,90.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,14/11/2024,1.54,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,14/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,14/11/2024,7.3848,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,14/11/2024,98.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,14/11/2024,76.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,14/11/2024,88.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,14/11/2024,76.8,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,14/11/2024,1058.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,14/11/2024,943.93,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,14/11/2024,1020.43,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,14/11/2024,53.7,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,14/11/2024,7.39,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,14/11/2024,10.7,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,14/11/2024,12.93,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,14/11/2024,9.87,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,14/11/2024,9.38,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,14/11/2024,7.53,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,14/11/2024,17.8,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,15/11/2024,-1.2,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,15/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,15/11/2024,122.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,15/11/2024,135.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,15/11/2024,1.22,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,15/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,15/11/2024,3.067,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,15/11/2024,98.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,15/11/2024,74.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,15/11/2024,84.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,15/11/2024,32.0,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,15/11/2024,591.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,15/11/2024,943.02,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,15/11/2024,1018.77,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,15/11/2024,26.6,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,15/11/2024,9.07,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,15/11/2024,11.34,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,15/11/2024,15.46,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,15/11/2024,11.49,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,15/11/2024,11.68,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,15/11/2024,7.9,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,15/11/2024,14.5,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,16/11/2024,-1.7,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,16/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,16/11/2024,130.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,16/11/2024,135.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,16/11/2024,1.72,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,16/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,16/11/2024,3.0002,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,16/11/2024,88.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,16/11/2024,71.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,16/11/2024,76.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,16/11/2024,31.5,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,16/11/2024,608.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,16/11/2024,943.24,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,16/11/2024,1018.65,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,16/11/2024,27.5,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,16/11/2024,8.87,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,16/11/2024,11.93,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,16/11/2024,15.4,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,16/11/2024,12.62,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,16/11/2024,12.98,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,16/11/2024,11.3,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,16/11/2024,14.9,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,17/11/2024,-1.5,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,17/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,17/11/2024,132.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,17/11/2024,135.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,17/11/2024,1.51,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,17/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,17/11/2024,6.3178,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,17/11/2024,98.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,17/11/2024,74.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,17/11/2024,93.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,17/11/2024,66.5,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,17/11/2024,909.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,17/11/2024,944.83,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,17/11/2024,1021.02,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,17/11/2024,33.3,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,17/11/2024,9.44,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,17/11/2024,12.11,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,17/11/2024,15.01,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,17/11/2024,10.99,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,17/11/2024,10.59,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,17/11/2024,8.84,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,17/11/2024,19.2,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,18/11/2024,-1.4,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,18/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,18/11/2024,135.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,18/11/2024,135.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,18/11/2024,1.38,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,18/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,18/11/2024,7.0014,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,18/11/2024,98.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,18/11/2024,73.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,18/11/2024,94.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,18/11/2024,74.0,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,18/11/2024,871.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,18/11/2024,944.35,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,18/11/2024,1020.56,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,18/11/2024,34.8,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,18/11/2024,9.44,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,18/11/2024,11.98,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,18/11/2024,15.84,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,18/11/2024,11.13,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,18/11/2024,10.34,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,18/11/2024,8.33,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,18/11/2024,11.5,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,19/11/2024,0.7,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,19/11/2024,1.4,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,19/11/2024,300.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,19/11/2024,270.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,19/11/2024,0.69,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,19/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,19/11/2024,0.5169,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,19/11/2024,97.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,19/11/2024,86.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,19/11/2024,94.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,19/11/2024,5.5,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,19/11/2024,350.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,19/11/2024,944.8,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,19/11/2024,1021.5,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,19/11/2024,41.6,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,19/11/2024,7.97,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,19/11/2024,11.87,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,19/11/2024,10.28,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,19/11/2024,9.37,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,19/11/2024,8.85,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,19/11/2024,7.43,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,19/11/2024,17.6,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,20/11/2024,14.5,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,20/11/2024,14.8,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,20/11/2024,248.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,20/11/2024,270.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,20/11/2024,0.33,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,20/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,20/11/2024,0.0,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,20/11/2024,98.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,20/11/2024,97.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,20/11/2024,97.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,20/11/2024,0.0,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,20/11/2024,227.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,20/11/2024,945.03,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,20/11/2024,1021.48,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,20/11/2024,49.9,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,20/11/2024,9.34,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,20/11/2024,11.33,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,20/11/2024,10.95,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,20/11/2024,10.02,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,20/11/2024,9.72,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,20/11/2024,9.14,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,20/11/2024,25.5,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,21/11/2024,68.9,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,21/11/2024,69.1,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,21/11/2024,265.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,21/11/2024,270.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,21/11/2024,0.25,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,21/11/2024,4.17,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,21/11/2024,0.0,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,21/11/2024,98.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,21/11/2024,98.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,21/11/2024,98.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,21/11/2024,0.0,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,21/11/2024,147.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,21/11/2024,938.01,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,21/11/2024,1014.04,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,21/11/2024,75.1,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,21/11/2024,8.82,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,21/11/2024,11.18,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,21/11/2024,11.65,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,21/11/2024,9.43,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,21/11/2024,9.2,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,21/11/2024,5.59,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,21/11/2024,30.6,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,22/11/2024,-1.7,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,22/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,22/11/2024,200.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,22/11/2024,135.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,22/11/2024,1.74,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,22/11/2024,15.67,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,22/11/2024,6.8512,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,22/11/2024,97.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,22/11/2024,66.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,22/11/2024,78.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,22/11/2024,73.5,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,22/11/2024,867.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,22/11/2024,942.57,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,22/11/2024,1019.97,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,22/11/2024,49.1,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,22/11/2024,2.6,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,22/11/2024,9.81,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,22/11/2024,9.46,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,22/11/2024,5.51,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,22/11/2024,6.1,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,22/11/2024,3.32,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,22/11/2024,16.9,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,23/11/2024,-1.9,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,23/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,23/11/2024,204.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,23/11/2024,180.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,23/11/2024,1.9,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,23/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,23/11/2024,2.6004,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,23/11/2024,97.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,23/11/2024,62.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,23/11/2024,77.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,23/11/2024,28.0,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,23/11/2024,511.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,23/11/2024,936.41,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,23/11/2024,1011.34,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,23/11/2024,91.5,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,23/11/2024,8.76,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,23/11/2024,10.14,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,23/11/2024,16.5,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,23/11/2024,12.41,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,23/11/2024,12.78,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,23/11/2024,8.94,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,23/11/2024,44.1,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,24/11/2024,27.5,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,24/11/2024,30.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,24/11/2024,216.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,24/11/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,24/11/2024,2.49,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,24/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,24/11/2024,1.25,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,24/11/2024,97.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,24/11/2024,56.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,24/11/2024,70.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,24/11/2024,13.5,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,24/11/2024,364.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,24/11/2024,929.55,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,24/11/2024,1003.53,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,24/11/2024,86.5,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,24/11/2024,8.57,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,24/11/2024,11.16,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,24/11/2024,16.66,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,24/11/2024,13.69,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,24/11/2024,14.25,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,24/11/2024,8.27,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,24/11/2024,43.8,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,25/11/2024,3.2,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,25/11/2024,4.3,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,25/11/2024,258.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,25/11/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,25/11/2024,1.14,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,25/11/2024,8.83,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,25/11/2024,3.1004,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,25/11/2024,97.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,25/11/2024,84.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,25/11/2024,92.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,25/11/2024,33.6,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,25/11/2024,526.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,25/11/2024,939.28,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,25/11/2024,1016.02,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,25/11/2024,47.7,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,25/11/2024,6.07,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,25/11/2024,10.46,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,25/11/2024,8.99,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,25/11/2024,7.38,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,25/11/2024,7.28,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,25/11/2024,5.83,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,25/11/2024,20.2,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,26/11/2024,-0.7,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,26/11/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,26/11/2024,194.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,26/11/2024,180.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,26/11/2024,0.75,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,26/11/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,26/11/2024,1.7836,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,26/11/2024,96.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,26/11/2024,83.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,26/11/2024,90.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,26/11/2024,19.4,1
