Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,26/07/2024,-1.5,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,26/07/2024,2.1,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,26/07/2024,86.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,26/07/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,26/07/2024,3.65,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,26/07/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,26/07/2024,9.3348,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,26/07/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,26/07/2024,72.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,26/07/2024,88.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,26/07/2024,63.9,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,26/07/2024,2402.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,26/07/2024,952.85,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,26/07/2024,1014.6,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,26/07/2024,35.6,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,26/07/2024,15.65,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,26/07/2024,18.0,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,26/07/2024,23.04,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,26/07/2024,19.37,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,26/07/2024,17.68,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,26/07/2024,14.2,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,26/07/2024,17.0,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,27/07/2024,-1.8,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,27/07/2024,0.6,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,27/07/2024,47.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,27/07/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,27/07/2024,2.43,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,27/07/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,27/07/2024,5.0007,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,27/07/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,27/07/2024,81.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,27/07/2024,94.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,27/07/2024,34.3,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,27/07/2024,1555.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,27/07/2024,953.13,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,27/07/2024,1015.32,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,27/07/2024,36.4,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,27/07/2024,14.79,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,27/07/2024,18.04,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,27/07/2024,19.03,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,27/07/2024,16.78,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,27/07/2024,15.83,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,27/07/2024,14.57,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,27/07/2024,18.6,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,28/07/2024,-4.5,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,28/07/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,28/07/2024,123.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,28/07/2024,135.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,28/07/2024,4.51,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,28/07/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,28/07/2024,12.7024,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,28/07/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,28/07/2024,66.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,28/07/2024,84.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,28/07/2024,87.4,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,28/07/2024,2811.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,28/07/2024,953.45,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,28/07/2024,1014.52,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,28/07/2024,32.9,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,28/07/2024,17.79,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,28/07/2024,18.44,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,28/07/2024,27.11,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,28/07/2024,22.48,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,28/07/2024,20.71,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,28/07/2024,14.96,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,28/07/2024,15.0,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,29/07/2024,-4.1,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,29/07/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,29/07/2024,155.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,29/07/2024,135.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,29/07/2024,4.06,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,29/07/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,29/07/2024,6.9509,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,29/07/2024,90.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,29/07/2024,58.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,29/07/2024,73.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,29/07/2024,47.9,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,29/07/2024,1831.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,29/07/2024,953.74,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,29/07/2024,1014.14,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,29/07/2024,41.4,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,29/07/2024,18.5,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,29/07/2024,19.67,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,29/07/2024,29.07,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,29/07/2024,24.27,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,29/07/2024,23.84,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,29/07/2024,20.87,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,29/07/2024,10.2,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,30/07/2024,-5.9,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,30/07/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,30/07/2024,184.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,30/07/2024,180.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,30/07/2024,5.93,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,30/07/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,30/07/2024,11.3684,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,30/07/2024,80.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,30/07/2024,42.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,30/07/2024,61.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,30/07/2024,78.6,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,30/07/2024,2641.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,30/07/2024,952.81,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,30/07/2024,1013.14,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,30/07/2024,34.1,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,30/07/2024,16.04,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,30/07/2024,20.18,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,30/07/2024,29.97,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,30/07/2024,25.0,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,30/07/2024,24.27,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,30/07/2024,18.92,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,30/07/2024,10.3,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,31/07/2024,-5.4,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,31/07/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,31/07/2024,204.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,31/07/2024,225.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,31/07/2024,5.45,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,31/07/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,31/07/2024,11.7022,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,31/07/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,31/07/2024,59.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,31/07/2024,79.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,31/07/2024,81.1,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,31/07/2024,2769.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,31/07/2024,954.47,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,31/07/2024,1015.82,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,31/07/2024,24.2,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,31/07/2024,16.14,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,31/07/2024,20.27,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,31/07/2024,25.73,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,31/07/2024,21.96,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,31/07/2024,19.95,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,31/07/2024,16.33,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,31/07/2024,9.5,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,01/08/2024,-1.2,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,01/08/2024,0.3,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,01/08/2024,46.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,01/08/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,01/08/2024,1.51,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,01/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,01/08/2024,0.0,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,01/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,01/08/2024,94.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,01/08/2024,96.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,01/08/2024,0.0,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,01/08/2024,579.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,01/08/2024,956.27,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,01/08/2024,1018.62,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,01/08/2024,32.0,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,01/08/2024,15.32,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,01/08/2024,19.76,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,01/08/2024,17.56,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,01/08/2024,16.62,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,01/08/2024,15.99,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,01/08/2024,14.87,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,01/08/2024,11.7,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,02/08/2024,-2.9,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,02/08/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,02/08/2024,49.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,02/08/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,02/08/2024,2.9,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,02/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,02/08/2024,5.5171,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,02/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,02/08/2024,69.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,02/08/2024,90.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,02/08/2024,38.4,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,02/08/2024,1813.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,02/08/2024,956.63,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,02/08/2024,1019.13,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,02/08/2024,31.9,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,02/08/2024,13.94,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,02/08/2024,18.81,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,02/08/2024,21.22,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,02/08/2024,17.06,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,02/08/2024,15.61,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,02/08/2024,12.91,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,02/08/2024,15.8,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,03/08/2024,-4.1,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,03/08/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,03/08/2024,45.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,03/08/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,03/08/2024,4.07,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,03/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,03/08/2024,12.0689,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,03/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,03/08/2024,68.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,03/08/2024,86.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,03/08/2024,84.3,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,03/08/2024,2804.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,03/08/2024,956.45,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,03/08/2024,1018.64,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,03/08/2024,33.7,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,03/08/2024,14.37,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,03/08/2024,18.57,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,03/08/2024,22.09,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,03/08/2024,18.67,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,03/08/2024,16.91,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,03/08/2024,13.04,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,03/08/2024,17.6,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,04/08/2024,-4.0,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,04/08/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,04/08/2024,44.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,04/08/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,04/08/2024,3.98,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,04/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,04/08/2024,10.7187,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,04/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,04/08/2024,72.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,04/08/2024,88.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,04/08/2024,75.1,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,04/08/2024,2724.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,04/08/2024,955.49,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,04/08/2024,1017.47,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,04/08/2024,31.5,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,04/08/2024,15.37,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,04/08/2024,18.86,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,04/08/2024,21.7,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,04/08/2024,19.26,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,04/08/2024,17.42,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,04/08/2024,14.75,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,04/08/2024,18.0,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,05/08/2024,-3.0,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,05/08/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,05/08/2024,50.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,05/08/2024,45.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,05/08/2024,2.97,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,05/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,05/08/2024,5.7506,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,05/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,05/08/2024,68.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,05/08/2024,88.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,05/08/2024,40.4,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,05/08/2024,1685.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,05/08/2024,954.31,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,05/08/2024,1016.1,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,05/08/2024,27.3,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,05/08/2024,15.74,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,05/08/2024,18.97,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,05/08/2024,22.8,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,05/08/2024,19.53,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,05/08/2024,17.94,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,05/08/2024,14.87,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,05/08/2024,10.8,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,06/08/2024,0.7,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,06/08/2024,2.5,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,06/08/2024,51.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,06/08/2024,90.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,06/08/2024,1.82,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,06/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,06/08/2024,1.1668,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,06/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,06/08/2024,93.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,06/08/2024,96.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,06/08/2024,8.2,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,06/08/2024,1033.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,06/08/2024,953.73,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,06/08/2024,1015.88,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,06/08/2024,36.0,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,06/08/2024,15.42,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,06/08/2024,18.98,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,06/08/2024,20.01,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,06/08/2024,16.85,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,06/08/2024,16.13,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,06/08/2024,13.43,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,06/08/2024,15.4,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,07/08/2024,-2.9,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,07/08/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,07/08/2024,39.0,1
Río do Sol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,07/08/2024,90.0,1
Río do Sol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,07/08/2024,2.87,1
Río do Sol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,07/08/2024,0.0,1
Río do Sol,Horas de sol,h,HSOL_SUM_1.5m,07/08/2024,6.4346,1
Río do Sol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,07/08/2024,96.0,1
Río do Sol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,07/08/2024,76.0,1
Río do Sol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,07/08/2024,89.0,1
Río do Sol,Insolación,%,INS_RATIO_1.5m,07/08/2024,45.4,1
Río do Sol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,07/08/2024,1981.0,1
Río do Sol,Presión,hPa,PR_AVG_1.5m,07/08/2024,954.51,1
Río do Sol,Presión reducida,hPa,PRED_AVG_1.5m,07/08/2024,1016.93,1
Río do Sol,Refacho máximo a 10m,km/h,VV_MAX_10m,07/08/2024,42.2,1
Río do Sol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,07/08/2024,13.57,1
Río do Sol,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,07/08/2024,18.11,1
Río do Sol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,07/08/2024,19.09,1
Río do Sol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,07/08/2024,16.55,1
Río do Sol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,07/08/2024,15.35,1
Río do Sol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,07/08/2024,13.57,1
Río do Sol,Velocidade do vento a 10m,km/h,VV_AVG_10m,07/08/2024,25.2,1
Río do Sol,Balance hídrico,L/m2,BH_SUM_1.5m,08/08/2024,-1.7,1
Río do Sol,Chuvia,L/m2,PP_SUM_1.5m,08/08/2024,0.0,1
Río do Sol,Dirección do refacho a 10m,º,DV_CONDICION_10m,08/08/2024,51.0,1
