Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Melide,Presión,hPa,PR_AVG_1.5m,02/02/2024,976.44,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,02/02/2024,1033.8,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,02/02/2024,34.3,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,02/02/2024,6.19,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,02/02/2024,9.16,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,02/02/2024,18.88,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,02/02/2024,9.45,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,02/02/2024,10.43,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,02/02/2024,4.92,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,02/02/2024,8.2,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,03/02/2024,-2.0,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,03/02/2024,0.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,03/02/2024,92.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,03/02/2024,-1.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,03/02/2024,1.97,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,03/02/2024,12.17,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,03/02/2024,7.1847,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,03/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,03/02/2024,45.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,03/02/2024,80.0,1
Melide,Insolación,%,INS_RATIO_1.5m,03/02/2024,73.1,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,03/02/2024,1052.0,1
Melide,Presión,hPa,PR_AVG_1.5m,03/02/2024,974.86,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,03/02/2024,1032.28,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,03/02/2024,16.9,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,03/02/2024,5.76,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,03/02/2024,9.04,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,03/02/2024,20.22,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,03/02/2024,7.46,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,03/02/2024,9.76,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,03/02/2024,2.59,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,03/02/2024,2.7,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,04/02/2024,-1.9,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,04/02/2024,0.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,04/02/2024,18.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,04/02/2024,-1.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,04/02/2024,1.89,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,04/02/2024,11.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,04/02/2024,7.5014,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,04/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,04/02/2024,43.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,04/02/2024,79.0,1
Melide,Insolación,%,INS_RATIO_1.5m,04/02/2024,76.0,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,04/02/2024,1060.0,1
Melide,Presión,hPa,PR_AVG_1.5m,04/02/2024,975.34,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,04/02/2024,1032.72,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,04/02/2024,13.0,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,04/02/2024,6.0,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,04/02/2024,8.87,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,04/02/2024,20.16,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,04/02/2024,7.51,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,04/02/2024,10.14,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,04/02/2024,3.55,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,04/02/2024,1.8,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,05/02/2024,-1.8,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,05/02/2024,0.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,05/02/2024,231.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,05/02/2024,-1.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,05/02/2024,1.79,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,05/02/2024,12.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,05/02/2024,6.3344,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,05/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,05/02/2024,55.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,05/02/2024,85.0,1
Melide,Insolación,%,INS_RATIO_1.5m,05/02/2024,63.9,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,05/02/2024,972.0,1
Melide,Presión,hPa,PR_AVG_1.5m,05/02/2024,973.46,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,05/02/2024,1030.91,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,05/02/2024,14.4,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,05/02/2024,6.45,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,05/02/2024,8.95,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,05/02/2024,18.12,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,05/02/2024,7.18,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,05/02/2024,9.15,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,05/02/2024,3.84,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,05/02/2024,1.8,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,06/02/2024,-1.8,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,06/02/2024,0.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,06/02/2024,218.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,06/02/2024,-1.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,06/02/2024,1.81,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,06/02/2024,10.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,06/02/2024,7.2514,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,06/02/2024,99.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,06/02/2024,60.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,06/02/2024,87.0,1
Melide,Insolación,%,INS_RATIO_1.5m,06/02/2024,72.8,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,06/02/2024,1077.0,1
Melide,Presión,hPa,PR_AVG_1.5m,06/02/2024,970.1,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,06/02/2024,1027.49,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,06/02/2024,21.1,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,06/02/2024,6.13,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,06/02/2024,8.91,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,06/02/2024,15.65,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,06/02/2024,7.2,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,06/02/2024,8.48,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,06/02/2024,2.67,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,06/02/2024,3.2,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,07/02/2024,-0.7,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,07/02/2024,0.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,07/02/2024,230.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,07/02/2024,225.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,07/02/2024,0.74,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,07/02/2024,0.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,07/02/2024,0.3834,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,07/02/2024,91.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,07/02/2024,67.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,07/02/2024,80.0,1
Melide,Insolación,%,INS_RATIO_1.5m,07/02/2024,3.8,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,07/02/2024,343.0,1
Melide,Presión,hPa,PR_AVG_1.5m,07/02/2024,962.91,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,07/02/2024,1019.19,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,07/02/2024,42.2,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,07/02/2024,8.2,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,07/02/2024,9.32,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,07/02/2024,15.74,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,07/02/2024,11.11,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,07/02/2024,11.61,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,07/02/2024,7.53,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,07/02/2024,7.2,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,08/02/2024,21.5,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,08/02/2024,22.2,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,08/02/2024,187.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,08/02/2024,180.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,08/02/2024,0.66,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,08/02/2024,0.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,08/02/2024,0.0,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,08/02/2024,97.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,08/02/2024,63.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,08/02/2024,86.0,1
Melide,Insolación,%,INS_RATIO_1.5m,08/02/2024,0.0,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,08/02/2024,144.0,1
Melide,Presión,hPa,PR_AVG_1.5m,08/02/2024,944.55,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,08/02/2024,999.9,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,08/02/2024,46.8,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,08/02/2024,8.54,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,08/02/2024,9.73,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,08/02/2024,13.04,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,08/02/2024,10.47,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,08/02/2024,10.81,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,08/02/2024,8.39,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,08/02/2024,10.7,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,09/02/2024,31.2,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,09/02/2024,31.6,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,09/02/2024,300.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,09/02/2024,315.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,09/02/2024,0.42,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,09/02/2024,2.33,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,09/02/2024,0.05,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,09/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,09/02/2024,91.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,09/02/2024,96.0,1
Melide,Insolación,%,INS_RATIO_1.5m,09/02/2024,0.5,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,09/02/2024,148.0,1
Melide,Presión,hPa,PR_AVG_1.5m,09/02/2024,934.64,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,09/02/2024,989.88,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,09/02/2024,35.6,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,09/02/2024,7.84,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,09/02/2024,9.69,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,09/02/2024,9.84,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,09/02/2024,8.33,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,09/02/2024,8.5,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,09/02/2024,5.32,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,09/02/2024,5.2,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,10/02/2024,9.4,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,10/02/2024,10.5,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,10/02/2024,294.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,10/02/2024,225.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,10/02/2024,1.15,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,10/02/2024,21.5,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,10/02/2024,3.1338,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,10/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,10/02/2024,80.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,10/02/2024,94.0,1
Melide,Insolación,%,INS_RATIO_1.5m,10/02/2024,30.9,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,10/02/2024,691.0,1
Melide,Presión,hPa,PR_AVG_1.5m,10/02/2024,946.58,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,10/02/2024,1003.3,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,10/02/2024,44.0,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,10/02/2024,4.08,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,10/02/2024,9.05,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,10/02/2024,8.49,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,10/02/2024,5.11,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,10/02/2024,5.04,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,10/02/2024,2.92,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,10/02/2024,6.9,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,11/02/2024,3.1,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,11/02/2024,3.6,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,11/02/2024,243.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,11/02/2024,180.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,11/02/2024,0.5,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,11/02/2024,10.67,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,11/02/2024,0.3333,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,11/02/2024,99.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,11/02/2024,78.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,11/02/2024,93.0,1
Melide,Insolación,%,INS_RATIO_1.5m,11/02/2024,3.3,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,11/02/2024,414.0,1
Melide,Presión,hPa,PR_AVG_1.5m,11/02/2024,950.92,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,11/02/2024,1007.4,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,11/02/2024,37.1,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,11/02/2024,6.2,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,11/02/2024,8.64,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,11/02/2024,10.98,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,11/02/2024,7.32,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,11/02/2024,7.32,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,11/02/2024,2.52,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,11/02/2024,4.4,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,12/02/2024,1.1,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,12/02/2024,2.5,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,12/02/2024,235.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,12/02/2024,225.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,12/02/2024,1.43,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,12/02/2024,0.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,12/02/2024,4.9338,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,12/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,12/02/2024,64.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,12/02/2024,88.0,1
Melide,Insolación,%,INS_RATIO_1.5m,12/02/2024,48.3,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,12/02/2024,951.0,1
Melide,Presión,hPa,PR_AVG_1.5m,12/02/2024,957.95,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,12/02/2024,1014.23,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,12/02/2024,48.5,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,12/02/2024,8.17,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,12/02/2024,9.6,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,12/02/2024,14.22,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,12/02/2024,10.28,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,12/02/2024,10.17,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,12/02/2024,7.68,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,12/02/2024,5.5,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,13/02/2024,-0.9,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,13/02/2024,0.9,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,13/02/2024,222.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,13/02/2024,225.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,13/02/2024,1.81,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,13/02/2024,0.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,13/02/2024,5.5673,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,13/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,13/02/2024,54.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,13/02/2024,83.0,1
Melide,Insolación,%,INS_RATIO_1.5m,13/02/2024,54.2,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,13/02/2024,1042.0,1
Melide,Presión,hPa,PR_AVG_1.5m,13/02/2024,963.93,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,13/02/2024,1020.09,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,13/02/2024,32.9,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,13/02/2024,9.41,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,13/02/2024,10.26,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,13/02/2024,18.13,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,13/02/2024,11.49,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,13/02/2024,12.4,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,13/02/2024,8.46,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,13/02/2024,4.9,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,14/02/2024,-1.6,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,14/02/2024,0.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,14/02/2024,161.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,14/02/2024,180.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,14/02/2024,1.57,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,14/02/2024,0.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,14/02/2024,5.1007,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,14/02/2024,96.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,14/02/2024,60.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,14/02/2024,79.0,1
Melide,Insolación,%,INS_RATIO_1.5m,14/02/2024,49.5,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,14/02/2024,864.0,1
Melide,Presión,hPa,PR_AVG_1.5m,14/02/2024,962.27,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,14/02/2024,1017.71,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,14/02/2024,32.3,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,14/02/2024,11.59,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,14/02/2024,10.79,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,14/02/2024,20.7,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,14/02/2024,14.55,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,14/02/2024,15.4,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,14/02/2024,9.29,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,14/02/2024,4.3,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,15/02/2024,15.1,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,15/02/2024,16.0,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,15/02/2024,228.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,15/02/2024,225.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,15/02/2024,0.91,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,15/02/2024,0.0,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,15/02/2024,0.1,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,15/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,15/02/2024,71.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,15/02/2024,90.0,1
Melide,Insolación,%,INS_RATIO_1.5m,15/02/2024,1.0,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,15/02/2024,283.0,1
Melide,Presión,hPa,PR_AVG_1.5m,15/02/2024,957.56,1
Melide,Presión reducida,hPa,PRED_AVG_1.5m,15/02/2024,1013.42,1
Melide,Refacho máximo a 10m,km/h,VV_MAX_10m,15/02/2024,37.6,1
Melide,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,15/02/2024,10.3,1
Melide,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,15/02/2024,11.41,1
Melide,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,15/02/2024,15.87,1
Melide,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,15/02/2024,11.32,1
Melide,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,15/02/2024,11.93,1
Melide,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,15/02/2024,8.37,1
Melide,Velocidade do vento a 10m,km/h,VV_AVG_10m,15/02/2024,6.4,1
Melide,Balance hídrico,L/m2,BH_SUM_1.5m,16/02/2024,-1.4,1
Melide,Chuvia,L/m2,PP_SUM_1.5m,16/02/2024,0.4,1
Melide,Dirección do refacho a 10m,º,DV_CONDICION_10m,16/02/2024,236.0,1
Melide,Dirección do vento predominante a 10m,º,DVP_MODA_10m,16/02/2024,-1.0,1
Melide,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,16/02/2024,1.84,1
Melide,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,16/02/2024,3.17,1
Melide,Horas de sol,h,HSOL_SUM_1.5m,16/02/2024,5.4505,1
Melide,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,16/02/2024,98.0,1
Melide,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,16/02/2024,62.0,1
Melide,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,16/02/2024,88.0,1
Melide,Insolación,%,INS_RATIO_1.5m,16/02/2024,52.4,1
Melide,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,16/02/2024,988.0,1
